"    5.68519E+02","0"," "," "," "," ","         57","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.69166E+02","0"," "," "," "," ","         28","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.69829E+02","0"," "," "," "," ","         34","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.70265E+02","0"," "," "," "," ","         14","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.72018E+02","0"," "," "," "," ","       1382","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.72539E+02","0"," "," "," "," ","        342","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.73952E+02","0"," "," "," "," ","        170","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.74874E+02","0"," "," "," "," ","        148","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.75303E+02","0"," "," "," "," ","        203","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.76353E+02","0"," "," "," "," ","        141","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.77212E+02","0"," "," "," "," ","         72","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.77395E+02","0"," "," "," "," ","         81","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.77740E+02","0"," "," "," "," ","         34","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.78224E+02","0"," "," "," "," ","         13","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.78965E+02","0"," "," "," "," ","        190","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.79243E+02","0"," "," "," "," ","        112","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.79607E+02","0"," "," "," "," ","         95","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.80083E+02","0"," "," "," "," ","        268","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.82627E+02","0"," "," "," "," ","         12","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.83083E+02","0"," "," "," "," ","         32","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.83237E+02","0"," "," "," "," ","         79","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.83426E+02","0"," "," "," "," ","         91","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.84064E+02","0"," "," "," "," ","         44","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.84381E+02","0"," "," "," "," ","         36","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.84592E+02","0"," "," "," "," ","         34","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.85268E+02","0"," "," "," "," ","        165","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.85347E+02","0"," "," "," "," ","         48","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.86031E+02","0"," "," "," "," ","        258","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.86372E+02","0"," "," "," "," ","         63","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.86837E+02","0"," "," "," "," ","         36","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.87118E+02","0"," "," "," "," ","         41","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.87499E+02","0"," "," "," "," ","         16","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.88262E+02","0"," "," "," "," ","        230","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.88570E+02","0"," "," "," "," ","        295","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.88858E+02","0"," "," "," "," ","        469","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.89145E+02","0"," "," "," "," ","        196","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.90557E+02","0"," "," "," "," ","         86","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    5.91209E+02","0"," "," "," "," ","        874","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
